Datetime,UV,IRTemp,Water_Pressure,Water_Level
2020-10-17 15:00,366.306,0.0,0.0,0.0
2020-10-17 15:30,356.719,0.0,0.0,0.0
2020-10-17 16:00,347.9,0.0,0.0,0.0
2020-10-17 16:30,342.915,0.0,0.0,0.0
2020-10-17 17:00,310.703,0.0,0.0,0.0
2020-10-17 17:30,308.786,0.0,0.0,0.0
2020-10-17 18:00,307.636,0.0,0.0,0.0
2020-10-17 18:30,307.636,0.0,0.0,0.0
2020-10-17 19:00,307.636,0.0,0.0,0.0
2020-10-17 19:30,307.636,0.0,0.0,0.0
2020-10-17 20:00,308.019,0.0,0.0,0.0
2020-10-17 20:30,308.019,0.0,0.0,0.0
2020-10-17 21:00,308.019,0.0,0.0,0.0
2020-10-17 21:30,308.403,0.0,0.0,0.0
2020-10-17 22:00,308.019,0.0,0.0,0.0
2020-10-17 22:30,308.403,0.0,0.0,0.0
2020-10-17 23:00,308.403,0.0,0.0,0.0
2020-10-17 23:30,308.786,0.0,0.0,0.0
2020-10-18 00:00,309.169,0.0,0.0,0.0
2020-10-18 00:30,309.169,0.0,0.0,0.0
2020-10-18 01:00,309.553,0.0,0.0,0.0
2020-10-18 01:30,309.553,0.0,0.0,0.0
2020-10-18 02:00,309.553,0.0,0.0,0.0
2020-10-18 02:30,309.936,0.0,0.0,0.0
2020-10-18 03:00,309.936,0.0,0.0,0.0
2020-10-18 03:30,309.936,0.0,0.0,0.0
2020-10-18 04:00,310.32,0.0,0.0,0.0
2020-10-18 04:30,310.32,0.0,0.0,0.0
2020-10-18 05:00,310.32,0.0,0.0,0.0
2020-10-18 05:30,310.32,0.0,0.0,0.0
2020-10-18 06:00,310.703,0.0,0.0,0.0
2020-10-18 06:30,311.47,0.0,0.0,0.0
2020-10-18 07:00,314.538,0.0,0.0,0.0
2020-10-18 07:30,323.741,0.0,0.0,0.0
2020-10-18 08:00,330.644,0.0,0.0,0.0
2020-10-18 08:30,331.794,0.0,0.0,0.0
2020-10-18 09:00,340.23,0.0,0.0,0.0
2020-10-18 09:30,351.159,0.0,0.0,0.0
2020-10-18 10:00,368.99,0.0,0.0,0.0
2020-10-18 10:30,379.727,0.0,0.0,0.0
2020-10-18 11:00,387.78,0.0,0.0,0.0
2020-10-18 11:30,391.615,0.0,0.0,0.0
2020-10-18 12:00,394.683,0.0,0.0,0.0
2020-10-18 12:30,393.532,0.0,0.0,0.0
2020-10-18 13:00,391.807,0.0,0.0,0.0
2020-10-18 13:30,386.63,0.0,0.0,0.0
2020-10-18 14:00,381.261,0.0,0.0,0.0
2020-10-18 14:30,374.551,0.0,0.0,0.0
2020-10-18 15:00,365.539,0.0,0.0,0.0
2020-10-18 15:30,357.103,0.0,0.0,0.0
2020-10-18 16:00,348.858,0.0,0.0,0.0
2020-10-18 16:30,343.681,0.0,0.0,0.0
2020-10-18 17:00,310.703,0.0,0.0,0.0
2020-10-18 17:30,308.786,0.0,0.0,0.0
2020-10-18 18:00,307.636,0.0,0.0,0.0
2020-10-18 18:30,307.636,0.0,0.0,0.0
2020-10-18 19:00,307.636,0.0,0.0,0.0
2020-10-18 19:30,308.019,0.0,0.0,0.0
2020-10-18 20:00,308.019,0.0,0.0,0.0
2020-10-18 20:30,308.019,0.0,0.0,0.0
2020-10-18 21:00,308.403,0.0,0.0,0.0
2020-10-18 21:30,308.403,0.0,0.0,0.0
2020-10-18 22:00,308.403,0.0,0.0,0.0
2020-10-18 22:30,308.403,0.0,0.0,0.0
2020-10-18 23:00,308.403,0.0,0.0,0.0
2020-10-18 23:30,308.403,0.0,0.0,0.0
2020-10-19 00:00,308.786,0.0,0.0,0.0
2020-10-19 00:30,308.786,0.0,0.0,0.0
2020-10-19 01:00,308.786,0.0,0.0,0.0
2020-10-19 01:30,309.169,0.0,0.0,0.0
2020-10-19 02:00,309.553,0.0,0.0,0.0
2020-10-19 02:30,309.936,0.0,0.0,0.0
2020-10-19 03:00,309.936,0.0,0.0,0.0
2020-10-19 03:30,309.936,0.0,0.0,0.0
2020-10-19 04:00,310.128,0.0,0.0,0.0
2020-10-19 04:30,310.32,0.0,0.0,0.0
2020-10-19 05:00,310.32,0.0,0.0,0.0
2020-10-19 05:30,310.512,0.0,0.0,0.0
2020-10-19 06:00,310.703,0.0,0.0,0.0
2020-10-19 06:30,311.47,0.0,0.0,0.0
2020-10-19 07:00,314.155,0.0,0.0,0.0
2020-10-19 07:30,323.933,0.0,0.0,0.0
2020-10-19 08:00,330.452,0.0,0.0,0.0
2020-10-19 08:30,331.411,0.0,0.0,0.0
2020-10-19 09:00,339.847,0.0,0.0,0.0
2020-10-19 09:30,350.584,0.0,0.0,0.0
2020-10-19 10:00,369.374,0.0,0.0,0.0
2020-10-19 10:30,380.111,0.0,0.0,0.0
2020-10-19 11:00,387.588,0.0,0.0,0.0
2020-10-19 11:30,391.423,0.0,0.0,0.0
2020-10-19 12:00,393.532,0.0,0.0,0.0
2020-10-19 12:30,393.532,0.0,0.0,0.0
2020-10-19 13:00,390.848,0.0,0.0,0.0
2020-10-19 13:30,386.63,0.0,0.0,0.0
2020-10-19 14:00,381.261,0.0,0.0,0.0
2020-10-19 14:30,374.551,0.0,0.0,0.0
2020-10-19 15:00,365.731,0.0,0.0,0.0
2020-10-19 15:30,357.87,0.0,0.0,0.0
2020-10-19 16:00,350.2,0.0,0.0,0.0
2020-10-19 16:30,346.366,0.0,0.0,0.0
2020-10-19 17:00,309.936,0.0,0.0,0.0
2020-10-19 17:30,308.786,0.0,0.0,0.0
2020-10-19 18:00,308.019,0.0,0.0,0.0
2020-10-19 18:30,308.019,0.0,0.0,0.0
2020-10-19 19:00,308.403,0.0,0.0,0.0
2020-10-19 19:30,308.786,0.0,0.0,0.0
2020-10-19 20:00,308.786,0.0,0.0,0.0
2020-10-19 20:30,309.169,0.0,0.0,0.0
2020-10-19 21:00,309.169,0.0,0.0,0.0
2020-10-19 21:30,309.169,0.0,0.0,0.0
2020-10-19 22:00,309.169,0.0,0.0,0.0
2020-10-19 22:30,309.553,0.0,0.0,0.0
2020-10-19 23:00,309.553,0.0,0.0,0.0
2020-10-19 23:30,309.936,0.0,0.0,0.0
2020-10-20 00:00,309.936,0.0,0.0,0.0
2020-10-20 00:30,310.32,0.0,0.0,0.0
2020-10-20 01:00,310.32,0.0,0.0,0.0
2020-10-20 01:30,310.32,0.0,0.0,0.0
2020-10-20 02:00,309.936,0.0,0.0,0.0
2020-10-20 02:30,310.512,0.0,0.0,0.0
2020-10-20 03:00,310.32,0.0,0.0,0.0
2020-10-20 03:30,310.703,0.0,0.0,0.0
2020-10-20 04:00,310.703,0.0,0.0,0.0
2020-10-20 04:30,310.703,0.0,0.0,0.0
2020-10-20 05:00,311.087,0.0,0.0,0.0
2020-10-20 05:30,311.087,0.0,0.0,0.0
2020-10-20 06:00,311.087,0.0,0.0,0.0
2020-10-20 06:30,311.854,0.0,0.0,0.0
2020-10-20 07:00,314.538,0.0,0.0,0.0
2020-10-20 07:30,324.892,0.0,0.0,0.0
2020-10-20 08:00,331.411,0.0,0.0,0.0
2020-10-20 08:30,331.411,0.0,0.0,0.0
2020-10-20 09:00,339.847,0.0,0.0,0.0
2020-10-20 09:30,349.817,0.0,0.0,0.0
2020-10-20 10:00,368.607,0.0,0.0,0.0
2020-10-20 10:30,378.96,0.0,0.0,0.0
2020-10-20 11:00,386.246,0.0,0.0,0.0
2020-10-20 11:30,390.081,0.0,0.0,0.0
2020-10-20 12:00,393.149,0.0,0.0,0.0
2020-10-20 12:30,392.765,0.0,0.0,0.0
2020-10-20 13:00,390.081,0.0,0.0,0.0
2020-10-20 13:30,385.479,0.0,0.0,0.0
2020-10-20 14:00,380.878,0.0,0.0,0.0
2020-10-20 14:30,373.975,0.0,0.0,0.0
2020-10-20 15:00,365.539,0.0,0.0,0.0
2020-10-20 15:30,356.911,0.0,0.0,0.0
2020-10-20 16:00,349.433,0.0,0.0,0.0
2020-10-20 16:30,344.448,0.0,0.0,0.0
2020-10-20 17:00,310.703,0.0,0.0,0.0
2020-10-20 17:30,308.786,0.0,0.0,0.0
2020-10-20 18:00,307.636,0.0,0.0,0.0
2020-10-20 18:30,308.019,0.0,0.0,0.0
2020-10-20 19:00,308.019,0.0,0.0,0.0
2020-10-20 19:30,308.019,0.0,0.0,0.0
2020-10-20 20:00,308.019,0.0,0.0,0.0
2020-10-20 20:30,308.403,0.0,0.0,0.0
2020-10-20 21:00,308.403,0.0,0.0,0.0
2020-10-20 21:30,308.786,0.0,0.0,0.0
2020-10-20 22:00,308.786,0.0,0.0,0.0
2020-10-20 22:30,309.169,0.0,0.0,0.0
2020-10-20 23:00,309.169,0.0,0.0,0.0
2020-10-20 23:30,309.169,0.0,0.0,0.0
2020-10-21 00:00,309.553,0.0,0.0,0.0
2020-10-21 00:30,309.745,0.0,0.0,0.0
2020-10-21 01:00,309.936,0.0,0.0,0.0
2020-10-21 01:30,309.936,0.0,0.0,0.0
2020-10-21 02:00,310.128,0.0,0.0,0.0
2020-10-21 02:30,310.32,0.0,0.0,0.0
2020-10-21 03:00,310.32,0.0,0.0,0.0
2020-10-21 03:30,310.32,0.0,0.0,0.0
2020-10-21 04:00,310.703,0.0,0.0,0.0
2020-10-21 04:30,310.32,0.0,0.0,0.0
2020-10-21 05:00,310.703,0.0,0.0,0.0
2020-10-21 05:30,310.703,0.0,0.0,0.0
2020-10-21 06:00,311.087,0.0,0.0,0.0
2020-10-21 06:30,311.47,0.0,0.0,0.0
2020-10-21 07:00,314.155,0.0,0.0,0.0
2020-10-21 07:30,323.358,0.0,0.0,0.0
2020-10-21 08:00,330.26,0.0,0.0,0.0
2020-10-21 08:30,331.411,0.0,0.0,0.0
2020-10-21 09:00,339.847,0.0,0.0,0.0
2020-10-21 09:30,350.392,0.0,0.0,0.0
2020-10-21 10:00,367.84,0.0,0.0,0.0
2020-10-21 10:30,377.427,0.0,0.0,0.0
2020-10-21 11:00,384.137,0.0,0.0,0.0
2020-10-21 11:30,388.547,0.0,0.0,0.0
2020-10-21 12:00,391.615,0.0,0.0,0.0
2020-10-21 12:30,391.231,0.0,0.0,0.0
2020-10-21 13:00,388.164,0.0,0.0,0.0
2020-10-21 13:30,384.329,0.0,0.0,0.0
2020-10-21 14:00,379.536,0.0,0.0,0.0
2020-10-21 14:30,372.442,0.0,0.0,0.0
2020-10-21 15:00,364.772,0.0,0.0,0.0
2020-10-21 15:30,356.336,0.0,0.0,0.0
2020-10-21 16:00,348.667,0.0,0.0,0.0
2020-10-21 16:30,342.915,0.0,0.0,0.0
2020-10-21 17:00,311.087,0.0,0.0,0.0
2020-10-21 17:30,308.786,0.0,0.0,0.0
2020-10-21 18:00,308.019,0.0,0.0,0.0
2020-10-21 18:30,308.019,0.0,0.0,0.0
2020-10-21 19:00,308.019,0.0,0.0,0.0
2020-10-21 19:30,308.019,0.0,0.0,0.0
2020-10-21 20:00,308.403,0.0,0.0,0.0
2020-10-21 20:30,308.403,0.0,0.0,0.0
2020-10-21 21:00,308.403,0.0,0.0,0.0
2020-10-21 21:30,308.403,0.0,0.0,0.0
2020-10-21 22:00,308.594,0.0,0.0,0.0
2020-10-21 22:30,308.786,0.0,0.0,0.0
2020-10-21 23:00,308.786,0.0,0.0,0.0
2020-10-21 23:30,308.786,0.0,0.0,0.0
2020-10-22 00:00,308.786,0.0,0.0,0.0
2020-10-22 00:30,308.786,0.0,0.0,0.0
2020-10-22 01:00,308.786,0.0,0.0,0.0
2020-10-22 01:30,308.978,0.0,0.0,0.0
2020-10-22 02:00,308.786,0.0,0.0,0.0
2020-10-22 02:30,308.978,0.0,0.0,0.0
2020-10-22 03:00,309.169,0.0,0.0,0.0
2020-10-22 03:30,309.169,0.0,0.0,0.0
2020-10-22 04:00,309.169,0.0,0.0,0.0
2020-10-22 04:30,309.169,0.0,0.0,0.0
2020-10-22 05:00,309.553,0.0,0.0,0.0
2020-10-22 05:30,309.936,0.0,0.0,0.0
2020-10-22 06:00,310.32,0.0,0.0,0.0
2020-10-22 06:30,310.703,0.0,0.0,0.0
2020-10-22 07:00,312.621,0.0,0.0,0.0
2020-10-22 07:30,317.222,0.0,0.0,0.0
2020-10-22 08:00,329.11,0.0,0.0,0.0
2020-10-22 08:30,329.877,0.0,0.0,0.0
2020-10-22 09:00,341.381,0.0,0.0,0.0
2020-10-22 09:30,343.681,0.0,0.0,0.0
2020-10-22 10:00,367.073,0.0,0.0,0.0
2020-10-22 10:30,376.66,0.0,0.0,0.0
2020-10-22 11:00,383.562,0.0,0.0,0.0
2020-10-22 11:30,387.78,0.0,0.0,0.0
2020-10-22 12:00,390.848,0.0,0.0,0.0
2020-10-22 12:30,390.848,0.0,0.0,0.0
2020-10-22 13:00,387.397,0.0,0.0,0.0
2020-10-22 13:30,383.562,0.0,0.0,0.0
2020-10-22 14:00,378.194,0.0,0.0,0.0
2020-10-22 14:30,370.524,0.0,0.0,0.0
2020-10-22 15:30,352.501,0.0,0.0,0.0
2020-10-22 16:00,336.779,0.0,0.0,0.0
2020-10-22 16:30,336.971,0.0,0.0,0.0
2020-10-22 17:00,311.854,0.0,0.0,0.0
2020-10-22 17:30,309.169,0.0,0.0,0.0
2020-10-22 18:00,308.403,0.0,0.0,0.0
2020-10-22 18:30,308.403,0.0,0.0,0.0
2020-10-22 19:00,308.403,0.0,0.0,0.0
2020-10-22 19:30,308.403,0.0,0.0,0.0
2020-10-22 20:00,308.403,0.0,0.0,0.0
2020-10-22 20:30,308.786,0.0,0.0,0.0
2020-10-22 21:00,308.786,0.0,0.0,0.0
2020-10-22 21:30,308.786,0.0,0.0,0.0
2020-10-22 22:00,309.169,0.0,0.0,0.0
2020-10-22 22:30,309.553,0.0,0.0,0.0
2020-10-22 23:00,309.553,0.0,0.0,0.0
2020-10-22 23:30,309.553,0.0,0.0,0.0
2020-10-23 00:00,309.936,0.0,0.0,0.0
2020-10-23 00:30,309.936,0.0,0.0,0.0
2020-10-23 01:00,310.32,0.0,0.0,0.0
2020-10-23 01:30,310.32,0.0,0.0,0.0
2020-10-23 02:00,310.32,0.0,0.0,0.0
2020-10-23 02:30,310.32,0.0,0.0,0.0
2020-10-23 03:00,310.32,0.0,0.0,0.0
2020-10-23 03:30,310.32,0.0,0.0,0.0
2020-10-23 04:00,310.32,0.0,0.0,0.0
2020-10-23 04:30,310.32,0.0,0.0,0.0
2020-10-23 05:00,310.703,0.0,0.0,0.0
2020-10-23 05:30,310.703,0.0,0.0,0.0
2020-10-23 06:00,310.703,0.0,0.0,0.0
2020-10-23 06:30,311.47,0.0,0.0,0.0
2020-10-23 07:00,313.963,0.0,0.0,0.0
2020-10-23 07:30,321.824,0.0,0.0,0.0
2020-10-23 08:00,329.11,0.0,0.0,0.0
2020-10-23 08:30,331.219,0.0,0.0,0.0
2020-10-23 09:00,338.313,0.0,0.0,0.0
2020-10-23 09:30,349.05,0.0,0.0,0.0
2020-10-23 10:00,365.347,0.0,0.0,0.0
2020-10-23 10:30,375.509,0.0,0.0,0.0
2020-10-23 11:00,383.179,0.0,0.0,0.0
2020-10-23 11:30,391.231,0.0,0.0,0.0
2020-10-23 12:00,391.231,0.0,0.0,0.0
2020-10-23 12:30,381.261,0.0,0.0,0.0
2020-10-23 13:00,332.561,0.0,0.0,0.0
2020-10-23 13:30,329.11,0.0,0.0,0.0
2020-10-23 14:00,323.358,0.0,0.0,0.0
2020-10-23 14:30,323.358,0.0,0.0,0.0
2020-10-23 15:00,321.44,0.0,0.0,0.0
2020-10-23 15:30,327.001,0.0,0.0,0.0
2020-10-23 16:00,314.155,0.0,0.0,0.0
2020-10-23 16:30,312.621,0.0,0.0,0.0
2020-10-23 17:00,310.703,0.0,0.0,0.0
2020-10-23 17:30,309.169,0.0,0.0,0.0
2020-10-23 18:00,308.786,0.0,0.0,0.0
2020-10-23 18:30,308.786,0.0,0.0,0.0
2020-10-23 19:00,308.786,0.0,0.0,0.0
2020-10-23 19:30,308.786,0.0,0.0,0.0
2020-10-23 20:00,308.786,0.0,0.0,0.0
2020-10-23 20:30,308.786,0.0,0.0,0.0
2020-10-23 21:00,309.169,0.0,0.0,0.0
2020-10-23 21:30,309.169,0.0,0.0,0.0
2020-10-23 22:00,309.169,0.0,0.0,0.0
2020-10-23 22:30,309.361,0.0,0.0,0.0
2020-10-23 23:00,309.553,0.0,0.0,0.0
2020-10-23 23:30,309.553,0.0,0.0,0.0
2020-10-24 00:00,309.553,0.0,0.0,0.0
2020-10-24 00:30,309.553,0.0,0.0,0.0
2020-10-24 01:00,309.553,0.0,0.0,0.0
2020-10-24 01:30,309.553,0.0,0.0,0.0
2020-10-24 02:00,309.553,0.0,0.0,0.0
2020-10-24 02:30,309.553,0.0,0.0,0.0
2020-10-24 03:00,309.745,0.0,0.0,0.0
2020-10-24 03:30,309.936,0.0,0.0,0.0
2020-10-24 04:00,309.936,0.0,0.0,0.0
2020-10-24 04:30,309.936,0.0,0.0,0.0
2020-10-24 05:00,309.936,0.0,0.0,0.0
2020-10-24 05:30,310.32,0.0,0.0,0.0
2020-10-24 06:00,310.703,0.0,0.0,0.0
2020-10-24 06:30,311.087,0.0,0.0,0.0
2020-10-24 07:00,313.388,0.0,0.0,0.0
2020-10-24 07:30,322.974,0.0,0.0,0.0
2020-10-24 08:00,330.452,0.0,0.0,0.0
2020-10-24 08:30,331.794,0.0,0.0,0.0
2020-10-24 09:00,339.847,0.0,0.0,0.0
2020-10-24 09:30,350.2,0.0,0.0,0.0
2020-10-24 10:00,366.69,0.0,0.0,0.0
2020-10-24 10:30,376.66,0.0,0.0,0.0
2020-10-24 11:00,384.329,0.0,0.0,0.0
2020-10-24 11:30,388.547,0.0,0.0,0.0
2020-10-24 12:00,391.998,0.0,0.0,0.0
2020-10-24 12:30,393.34,0.0,0.0,0.0
2020-10-24 13:00,391.231,0.0,0.0,0.0
2020-10-24 13:30,387.013,0.0,0.0,0.0
2020-10-24 14:00,382.603,0.0,0.0,0.0
2020-10-24 14:30,346.174,0.0,0.0,0.0
2020-10-24 15:00,332.369,0.0,0.0,0.0
2020-10-24 15:30,348.283,0.0,0.0,0.0
2020-10-24 16:00,326.617,0.0,0.0,0.0
2020-10-24 16:30,312.237,0.0,0.0,0.0
2020-10-24 17:00,309.553,0.0,0.0,0.0
2020-10-24 17:30,308.786,0.0,0.0,0.0
2020-10-24 18:00,308.786,0.0,0.0,0.0
2020-10-24 18:30,308.786,0.0,0.0,0.0
2020-10-24 19:00,309.169,0.0,0.0,0.0
2020-10-24 19:30,308.786,0.0,0.0,0.0
2020-10-24 20:00,309.169,0.0,0.0,0.0
2020-10-24 20:30,308.978,0.0,0.0,0.0
2020-10-24 21:00,309.169,0.0,0.0,0.0
2020-10-24 21:30,309.169,0.0,0.0,0.0
2020-10-24 22:00,309.169,0.0,0.0,0.0
2020-10-24 22:30,309.169,0.0,0.0,0.0
2020-10-24 23:00,309.553,0.0,0.0,0.0
2020-10-24 23:30,309.553,0.0,0.0,0.0
2020-10-25 00:00,309.553,0.0,0.0,0.0
2020-10-25 00:30,309.553,0.0,0.0,0.0
2020-10-25 01:00,309.553,0.0,0.0,0.0
2020-10-25 01:30,309.553,0.0,0.0,0.0
2020-10-25 02:00,309.936,0.0,0.0,0.0
2020-10-25 02:30,309.936,0.0,0.0,0.0
2020-10-25 03:00,310.32,0.0,0.0,0.0
2020-10-25 03:30,310.32,0.0,0.0,0.0
2020-10-25 04:00,310.32,0.0,0.0,0.0
2020-10-25 04:30,310.32,0.0,0.0,0.0
2020-10-25 05:00,310.32,0.0,0.0,0.0
2020-10-25 05:30,310.32,0.0,0.0,0.0
2020-10-25 06:00,310.703,0.0,0.0,0.0
2020-10-25 06:30,319.907,0.0,0.0,0.0
2020-10-25 07:00,328.726,0.0,0.0,0.0
2020-10-25 07:30,331.027,0.0,0.0,0.0
2020-10-25 08:00,337.163,0.0,0.0,0.0
2020-10-25 08:30,345.215,0.0,0.0,0.0
2020-10-25 09:00,362.088,0.0,0.0,0.0
2020-10-25 09:30,375.126,0.0,0.0,0.0
2020-10-25 10:00,384.712,0.0,0.0,0.0
2020-10-25 10:30,392.765,0.0,0.0,0.0
2020-10-25 11:00,401.585,0.0,0.0,0.0
2020-10-25 11:30,369.182,0.0,0.0,0.0
2020-10-25 12:00,331.986,0.0,0.0,0.0
2020-10-25 12:30,330.452,0.0,0.0,0.0
2020-10-25 13:00,329.685,0.0,0.0,0.0
2020-10-25 13:30,321.057,0.0,0.0,0.0
2020-10-25 14:00,321.057,0.0,0.0,0.0
2020-10-25 13:30,329.877,0.0,0.0,0.0
2020-10-25 14:00,334.478,0.0,0.0,0.0
2020-10-25 14:30,342.148,0.0,0.0,0.0
2020-10-25 15:00,355.185,0.0,0.0,0.0
2020-10-25 15:30,371.291,0.0,0.0,0.0
2020-10-25 16:00,383.946,0.0,0.0,0.0
2020-10-25 16:30,390.848,0.0,0.0,0.0
2020-10-25 17:00,399.092,0.0,0.0,0.0
2020-10-25 17:30,401.585,0.0,0.0,0.0
2020-10-25 18:00,396.408,0.0,0.0,0.0
2020-10-25 18:30,392.765,0.0,0.0,0.0
2020-10-25 19:00,387.972,0.0,0.0,0.0
2020-10-25 19:30,381.645,0.0,0.0,0.0
2020-10-25 20:00,373.592,0.0,0.0,0.0
2020-10-25 20:30,367.073,0.0,0.0,0.0
2020-10-25 21:00,357.103,0.0,0.0,0.0
2020-10-25 21:30,352.885,0.0,0.0,0.0
2020-10-25 22:00,344.832,0.0,0.0,0.0
2020-10-25 21:30,310.703,0.0,0.0,0.0
2020-10-25 22:00,309.169,0.0,0.0,0.0
2020-10-25 22:30,309.169,0.0,0.0,0.0
2020-10-25 23:00,309.553,0.0,0.0,0.0
2020-10-25 23:30,309.553,0.0,0.0,0.0
2020-10-26 00:00,309.745,0.0,0.0,0.0
2020-10-26 00:30,309.936,0.0,0.0,0.0
2020-10-26 01:00,309.936,0.0,0.0,0.0
2020-10-26 01:30,310.32,0.0,0.0,0.0
2020-10-26 02:00,310.32,0.0,0.0,0.0
2020-10-26 02:30,310.32,0.0,0.0,0.0
2020-10-26 03:00,310.32,0.0,0.0,0.0
2020-10-26 02:30,321.824,0.0,0.0,0.0
2020-10-26 03:00,331.411,0.0,0.0,0.0
2020-10-26 03:30,331.794,0.0,0.0,0.0
2020-10-26 04:00,338.313,0.0,0.0,0.0
2020-10-26 04:30,345.599,0.0,0.0,0.0
2020-10-26 05:00,361.513,0.0,0.0,0.0
2020-10-26 05:30,373.975,0.0,0.0,0.0
2020-10-26 06:00,382.028,0.0,0.0,0.0
2020-10-26 06:30,387.013,0.0,0.0,0.0
2020-10-26 07:00,390.273,0.0,0.0,0.0
2020-10-26 07:30,391.231,0.0,0.0,0.0
2020-10-26 08:00,390.081,0.0,0.0,0.0
2020-10-26 08:30,386.246,0.0,0.0,0.0
2020-10-26 09:00,382.603,0.0,0.0,0.0
2020-10-26 09:30,376.276,0.0,0.0,0.0
2020-10-26 10:00,368.607,0.0,0.0,0.0
2020-10-26 10:30,359.595,0.0,0.0,0.0
2020-10-26 11:00,354.227,0.0,0.0,0.0
2020-10-26 11:30,349.05,0.0,0.0,0.0
2020-10-26 11:30,309.936,0.0,0.0,0.0
2020-10-26 12:00,308.786,0.0,0.0,0.0
2020-10-26 12:30,308.403,0.0,0.0,0.0
2020-10-26 13:00,308.786,0.0,0.0,0.0
2020-10-26 13:30,309.169,0.0,0.0,0.0
2020-10-26 14:00,309.169,0.0,0.0,0.0
2020-10-26 14:30,309.553,0.0,0.0,0.0
2020-10-26 15:00,309.553,0.0,0.0,0.0
2020-10-26 15:30,309.553,0.0,0.0,0.0
2020-10-26 16:00,309.745,0.0,0.0,0.0
2020-10-26 16:30,309.936,0.0,0.0,0.0
2020-10-26 17:00,309.936,0.0,0.0,0.0
2020-10-26 16:30,326.425,0.0,0.0,0.0
2020-10-26 17:00,332.177,0.0,0.0,0.0
2020-10-26 17:30,334.095,0.0,0.0,0.0
2020-10-26 18:00,340.614,0.0,0.0,0.0
2020-10-26 18:30,353.652,0.0,0.0,0.0
2020-10-26 19:00,368.223,0.0,0.0,0.0
2020-10-26 19:30,378.194,0.0,0.0,0.0
2020-10-26 20:00,384.329,0.0,0.0,0.0
2020-10-26 20:30,388.931,0.0,0.0,0.0
2020-10-26 21:00,391.231,0.0,0.0,0.0
2020-10-26 21:30,391.615,0.0,0.0,0.0
2020-10-26 22:00,388.739,0.0,0.0,0.0
2020-10-26 22:30,384.904,0.0,0.0,0.0
2020-10-26 23:00,378.769,0.0,0.0,0.0
2020-10-26 23:30,372.633,0.0,0.0,0.0
2020-10-28 15:00,365.539,0.0,0.0,0.0
2020-10-28 15:30,358.253,0.0,0.0,0.0
2020-10-28 16:00,353.652,0.0,0.0,0.0
2020-10-28 16:30,347.516,0.0,0.0,0.0
2020-10-28 17:00,310.703,0.0,0.0,0.0
2020-10-28 17:30,308.786,0.0,0.0,0.0
2020-10-28 18:00,308.403,0.0,0.0,0.0
2020-10-28 18:30,308.403,0.0,0.0,0.0
