Datetime,Water_Temp
2020-10-23 02:30,-3.06
2020-10-23 03:00,-3.03
2020-10-23 03:30,-3.72
2020-10-23 04:00,-4.12
2020-10-23 04:30,-3.66
2020-10-23 05:00,-5.15
2020-10-23 05:30,-5.92
2020-10-23 06:00,-5.34
2020-10-23 06:30,-5.81
2020-10-23 07:00,-5.46
2020-10-23 07:30,3.24
2020-10-23 08:00,1.71
2020-10-23 08:30,6.1
2020-10-23 09:00,6.08
2020-10-23 09:30,1.03
2020-10-23 10:00,6.54
2020-10-23 10:30,3.39
2020-10-23 11:00,6.22
2020-10-23 11:30,5.79
2020-10-23 12:00,6.52
2020-10-23 12:30,5.7
2020-10-23 13:00,6.24
2020-10-23 13:30,5.12
2020-10-23 14:00,4.37
2020-10-23 14:30,4.78
2020-10-23 15:00,4.77
2020-10-23 15:30,4.93
2020-10-23 16:00,4.3
2020-10-23 16:30,4.14
2020-10-23 17:00,3.72
2020-10-23 17:30,3.41
2020-10-23 18:00,3.28
2020-10-23 18:30,3.19
2020-10-23 19:00,3.09
2020-10-23 19:30,2.8
2020-10-23 20:00,2.78
2020-10-23 20:30,2.39
2020-10-23 21:00,2.08
2020-10-23 21:30,1.7
2020-10-23 22:00,1.5
2020-10-23 22:30,1.33
2020-10-23 23:00,0.84
2020-10-23 23:30,0.97
2020-10-24 00:00,0.47
2020-10-24 00:30,0.05
2020-10-24 01:00,-0.02
2020-10-24 01:30,0.28
2020-10-24 02:00,0.03
2020-10-24 02:30,-0.2
2020-10-24 03:00,-0.72
2020-10-24 03:30,-0.72
2020-10-24 04:00,-1.18
2020-10-24 04:30,-1.32
2020-10-24 05:00,-4.07
2020-10-24 05:30,-4.66
2020-10-24 06:00,-4.88
2020-10-24 06:30,-5.11
2020-10-24 07:00,-4.28
2020-10-24 07:30,0.24
2020-10-24 08:00,1.64
2020-10-24 08:30,1.74
2020-10-24 09:00,5.9
2020-10-24 09:30,6.12
2020-10-24 10:00,3.34
2020-10-24 10:30,8.64
2020-10-24 11:00,3.78
2020-10-24 11:30,5.39
2020-10-24 12:00,7.47
2020-10-24 12:30,10.09
2020-10-24 13:00,9.71
2020-10-24 13:30,8.03
2020-10-24 14:00,7.03
2020-10-24 14:30,5.72
2020-10-24 15:00,5.68
2020-10-24 15:30,6.2
2020-10-24 16:00,4.79
2020-10-24 16:30,3.95
2020-10-24 17:00,3.59
2020-10-24 17:30,3.13
2020-10-24 18:00,3.2
2020-10-24 18:30,2.66
2020-10-24 19:00,2.47
2020-10-24 19:30,2.38
2020-10-24 20:00,2.42
2020-10-24 20:30,2.28
2020-10-24 21:00,1.91
2020-10-24 21:30,1.54
2020-10-24 22:00,1.23
2020-10-24 22:30,0.28
2020-10-24 23:00,0.0
2020-10-24 23:30,-0.15
2020-10-25 00:00,-0.63
2020-10-25 00:30,-0.63
2020-10-25 01:00,-0.72
2020-10-25 01:30,-1.37
2020-10-25 02:00,-1.78
2020-10-25 02:30,-3.43
2020-10-25 03:00,-3.36
2020-10-25 03:30,-3.33
2020-10-25 04:00,-2.66
2020-10-25 04:30,-4.3
2020-10-25 05:00,-3.34
2020-10-25 05:30,-3.84
2020-10-25 06:00,-4.05
2020-10-25 06:30,2.17
2020-10-25 07:00,5.2
2020-10-25 07:30,0.33
2020-10-25 08:00,3.19
2020-10-25 08:30,4.9
2020-10-25 09:00,4.92
2020-10-25 09:30,6.23
2020-10-25 10:00,5.83
2020-10-25 10:30,6.53
2020-10-25 11:00,11.73
2020-10-25 11:30,6.83
2020-10-25 12:00,4.88
2020-10-25 12:30,10.03
2020-10-25 13:00,5.45
2020-10-25 13:30,6.27
2020-10-25 14:00,5.62
2020-10-25 13:30,-1.01
2020-10-25 14:00,2.57
2020-10-25 14:30,1.3
2020-10-25 15:00,-0.81
2020-10-25 15:30,0.92
2020-10-25 16:00,1.78
2020-10-25 16:30,2.05
2020-10-25 17:00,0.37
2020-10-25 17:30,5.03
2020-10-25 18:00,7.6
2020-10-25 18:30,1.74
2020-10-25 19:00,2.28
2020-10-25 19:30,2.62
2020-10-25 20:00,4.32
2020-10-25 20:30,5.24
2020-10-25 21:00,6.1
2020-10-25 21:30,2.78
2020-10-25 22:00,5.18
2020-10-25 21:30,0.57
2020-10-25 22:00,-0.47
2020-10-25 22:30,-0.84
2020-10-25 23:00,-0.97
2020-10-25 23:30,-1.16
2020-10-26 00:00,-1.67
2020-10-26 00:30,-2.52
2020-10-26 01:00,-2.84
2020-10-26 01:30,-2.73
2020-10-26 02:00,-2.72
2020-10-26 02:30,-3.34
2020-10-26 03:00,-4.11
2020-10-26 02:30,-0.37
2020-10-26 03:00,0.33
2020-10-26 03:30,1.68
2020-10-26 04:00,1.62
2020-10-26 04:30,1.98
2020-10-26 05:00,1.98
2020-10-26 05:30,0.82
2020-10-26 06:00,1.59
2020-10-26 06:30,3.87
2020-10-26 07:00,5.87
2020-10-26 07:30,7.13
2020-10-26 08:00,8.34
2020-10-26 08:30,7.93
2020-10-26 09:00,7.5
2020-10-26 09:30,6.74
2020-10-26 10:00,7.53
2020-10-26 10:30,8.7
2020-10-26 11:00,11.43
2020-10-26 11:30,5.5
2020-10-26 11:30,2.99
2020-10-26 12:00,2.53
2020-10-26 12:30,1.66
2020-10-26 13:00,1.22
2020-10-26 13:30,0.53
2020-10-26 14:00,0.84
2020-10-26 14:30,0.12
2020-10-26 15:00,-0.5
2020-10-26 15:30,-0.71
2020-10-26 16:00,-1.03
2020-10-26 16:30,-2.47
2020-10-26 17:00,-2.25
2020-10-26 16:30,-0.72
2020-10-26 17:00,0.77
2020-10-26 17:30,-1.03
2020-10-26 18:00,-0.23
2020-10-26 18:30,-1.58
2020-10-26 19:00,1.92
2020-10-26 19:30,1.48
2020-10-26 20:00,6.05
2020-10-26 20:30,4.89
2020-10-26 21:00,6.91
2020-10-26 21:30,10.09
2020-10-26 22:00,9.73
2020-10-26 22:30,7.98
2020-10-26 23:00,8.0
2020-10-26 23:30,8.85
2020-10-28 15:00,8.34
2020-10-28 15:30,7.47
2020-10-28 16:00,7.63
2020-10-28 16:30,6.73
2020-10-28 17:00,5.03
2020-10-28 17:30,4.66
2020-10-28 18:00,4.53
2020-10-28 18:30,4.09
2020-10-28 19:00,3.92
2020-10-28 19:30,3.7
2020-10-28 20:00,3.39
2020-10-28 20:30,3.34
2020-10-28 21:00,2.91
2020-10-28 21:30,2.7
2020-10-28 22:00,2.52
2020-10-28 22:30,1.92
2020-10-28 23:00,1.83
2020-10-28 23:30,1.39
2020-10-29 00:00,1.19
2020-10-29 00:30,1.2
2020-10-29 01:00,0.93
2020-10-29 01:30,0.47
2020-10-29 02:00,0.35
2020-10-29 02:30,0.43
2020-10-29 03:00,-0.02
2020-10-29 03:30,-0.34
2020-10-29 04:00,-0.45
2020-10-29 04:30,-0.83
2020-10-29 05:00,-0.51
2020-10-29 05:30,-0.86
2020-10-29 05:30,-0.91
2020-10-29 06:00,1.03
2020-10-29 06:30,0.85
2020-10-29 07:00,-0.75
2020-10-29 07:30,2.12
2020-10-29 08:00,4.6
2020-10-29 08:30,3.29
2020-10-29 09:00,7.7
2020-10-29 09:30,6.22
2020-10-29 10:00,5.83
2020-10-29 12:30,5.43
2020-10-29 13:00,10.23
2020-10-29 13:30,7.63
2020-10-29 14:00,6.69
2020-10-29 14:30,6.02
2020-10-29 15:00,4.3
2020-10-29 15:30,5.17
2020-10-29 16:00,4.99
2020-10-29 16:30,4.72
2020-10-29 17:00,3.08
2020-10-29 17:30,2.34
2020-10-29 18:00,2.03
2020-10-29 18:30,1.53
2020-10-29 19:00,1.16
2020-10-29 19:30,0.84
2020-10-29 20:00,0.78
2020-10-29 20:30,0.23
2020-10-29 21:00,0.05
2020-10-29 21:30,-0.25
2020-10-29 22:00,-0.67
2020-10-29 22:30,-0.73
2020-10-29 23:00,-0.84
2020-10-29 23:30,-1.34
2020-10-30 00:00,-1.43
2020-10-30 00:30,-1.43
2020-10-30 01:00,-1.8
2020-10-30 01:30,-1.84
2020-10-30 02:00,-2.42
2020-10-30 02:30,-2.34
2020-10-30 03:00,-4.43
2020-10-30 03:30,-5.69
2020-10-30 04:00,-5.03
2020-10-30 04:30,-5.76
2020-10-30 05:00,-5.72
2020-10-30 05:30,-5.72
2020-10-30 06:00,-5.71
2020-10-30 06:30,-6.87
2020-10-30 07:00,-6.09
2020-10-30 07:30,-0.73
2020-10-30 08:00,-1.76
2020-10-30 08:30,3.57
2020-10-30 09:00,1.4
2020-10-30 09:30,0.29
2020-10-30 10:00,3.34
2020-10-30 10:30,2.38
2020-10-30 11:00,3.23
2020-10-30 11:30,2.02
2020-10-30 12:00,3.93
2020-10-30 12:30,6.2
2020-10-30 13:00,4.08
2020-10-30 13:30,3.5
2020-10-30 14:00,6.98
2020-10-30 14:30,4.22
2020-10-30 15:00,4.1
2020-10-30 15:30,4.27
2020-10-30 16:00,3.78
2020-10-30 16:30,2.73
2020-10-30 17:00,1.59
2020-10-30 17:30,1.13
2020-10-30 18:00,0.53
2020-10-30 18:30,0.29
2020-10-30 19:00,-0.03
2020-10-30 19:30,-0.28
2020-10-30 20:00,-0.66
2020-10-30 20:30,-0.66
2020-10-30 21:00,-0.72
2020-10-30 21:30,-0.78
2020-10-30 22:00,-0.86
2020-10-30 22:30,-1.09
2020-10-30 23:00,-1.03
2020-10-30 23:30,-1.23
2020-10-31 00:00,-1.41
2020-10-31 00:30,-2.03
2020-10-31 01:00,-2.41
2020-10-31 01:30,-2.27
2020-10-31 02:00,-2.84
2020-10-31 02:30,-3.17
2020-10-31 03:00,-3.34
2020-10-31 03:30,-4.03
2020-10-31 04:00,-4.34
2020-10-31 04:30,-4.16
2020-10-31 05:00,-4.63
2020-10-31 05:30,-5.34
2020-10-31 06:00,-5.98
2020-10-31 06:30,-5.51
2020-10-31 07:00,-5.22
2020-10-31 07:30,-1.59
2020-10-31 08:00,-3.36
2020-10-31 08:30,-2.9
2020-10-31 09:00,1.17
2020-10-31 09:30,0.03
2020-10-31 10:00,0.37
2020-10-31 10:30,2.73
2020-10-31 11:00,1.57
2020-10-31 11:30,2.15
2020-10-31 12:00,2.68
2020-10-31 12:30,3.8
2020-10-31 13:00,4.72
2020-10-31 13:30,6.64
2020-10-31 14:00,5.19
2020-10-31 14:30,4.25
2020-10-31 15:00,2.35
2020-10-31 15:30,2.49
2020-10-31 16:00,2.62
2020-10-31 16:30,1.52
2020-10-31 17:00,1.41
2020-10-31 17:30,0.34
2020-10-31 18:00,0.34
2020-10-31 18:30,0.49
2020-10-31 19:00,0.34
2020-10-31 19:30,0.03
2020-10-31 20:00,-0.09
2020-10-31 20:30,-0.34
2020-10-31 21:00,-0.51
2020-10-31 21:30,-1.32
2020-10-31 22:00,-1.43
2020-10-31 22:30,-1.47
2020-10-31 23:00,-3.31
2020-10-31 23:30,-2.81
2020-11-01 00:00,-3.73
2020-11-01 00:30,-4.9
2020-11-01 01:00,-3.53
2020-11-01 01:30,-5.22
2020-11-01 02:00,-5.0
2020-11-01 02:30,-5.66
2020-11-01 03:00,-5.53
2020-11-01 03:30,-5.78
2020-11-01 04:00,-6.76
2020-11-01 04:30,-6.57
2020-11-01 05:00,-7.41
2020-11-01 05:30,-7.22
2020-11-01 06:00,-7.27
2020-11-01 06:30,-6.72
2020-11-01 07:00,-7.47
2020-11-01 07:30,-3.57
2020-11-01 08:00,0.58
2020-11-01 08:30,-0.37
2020-11-01 09:00,-0.93
2020-11-01 09:30,-1.76
2020-11-01 10:00,1.27
2020-11-01 10:30,1.87
2020-11-01 11:00,2.18
2020-11-01 11:30,5.02
2020-11-01 12:00,3.47
2020-11-01 12:30,3.78
2020-11-01 13:00,10.89
2020-11-01 13:30,4.47
2020-11-01 14:00,5.22
2020-11-01 14:30,3.68
2020-11-01 15:00,4.05
2020-11-01 15:30,3.29
2020-11-01 16:00,2.55
2020-11-01 16:30,2.47
2020-11-01 17:00,2.09
2020-11-01 17:30,1.73
2020-11-01 18:00,1.53
2020-11-01 18:30,1.23
2020-11-01 19:00,0.87
2020-11-01 19:30,0.84
2020-11-01 20:00,0.6
2020-11-01 20:30,0.29
2020-11-01 21:00,-0.07
2020-11-01 21:30,-0.09
2020-11-01 22:00,-0.46
2020-11-01 22:30,-1.66
2020-11-01 23:00,-1.58
2020-11-01 23:30,-1.97
2020-11-02 00:00,-1.72
2020-11-02 00:30,-2.59
2020-11-02 01:00,-2.41
2020-11-02 01:30,-2.84
2020-11-02 02:00,-4.17
2020-11-02 02:30,-0.26
2020-11-02 03:00,-2.02
2020-11-02 03:30,-2.08
2020-11-02 04:00,-0.28
2020-11-02 04:30,2.67
2020-11-02 05:00,3.47
2020-11-02 05:30,3.44
2020-11-02 06:00,1.45
2020-11-02 06:30,3.85
2020-11-02 07:00,4.25
2020-11-02 07:30,4.67
2020-11-02 08:00,5.94
2020-11-02 08:30,4.77
2020-11-02 09:00,3.87
2020-11-02 09:30,2.45
2020-11-02 10:00,3.34
2020-11-02 10:30,2.99
2020-11-02 11:00,3.42
2020-11-02 11:30,1.53
2020-11-02 12:00,1.03
2020-11-02 12:30,0.53
2020-11-02 13:00,0.22
2020-11-02 13:30,-0.26
2020-11-02 14:00,0.13
2020-11-02 14:30,-0.58
2020-11-02 15:00,-2.11
2020-11-02 15:30,-1.97
2020-11-02 16:00,-2.16
2020-11-02 16:30,-2.7
2020-11-02 17:00,-1.78
2020-11-02 17:30,-1.56
2020-11-02 18:00,-3.43
2020-11-02 18:30,-3.17
2020-11-02 19:00,-4.41
2020-11-02 19:30,-5.64
2020-11-02 20:00,-5.31
2020-11-02 20:30,-5.98
2020-11-02 20:30,-0.31
2020-11-02 21:00,-2.93
2020-11-02 21:30,-0.51
2020-11-02 22:00,3.42
2020-11-02 22:30,-0.52
2020-11-02 23:00,1.64
2020-11-02 23:30,2.07
2020-11-03 00:00,4.77
2020-11-03 00:30,2.98
2020-11-03 01:00,6.77
2020-11-03 01:30,1.37
2020-11-03 02:00,1.38
2020-11-03 02:30,2.53
2020-11-03 03:00,4.52
2020-11-03 03:30,2.53
2020-11-03 04:00,2.85
2020-11-03 04:30,2.88
2020-11-03 05:00,4.08
2020-11-03 05:30,1.64
2020-11-03 06:00,1.34
2020-11-03 06:30,1.09
2020-11-03 07:00,0.66
2020-11-03 07:30,0.22
2020-11-03 08:00,-1.11
2020-11-03 08:30,-1.27
2020-11-03 09:00,-1.95
2020-11-03 08:30,-2.76
2020-11-03 09:00,-2.97
2020-11-03 09:30,-0.97
2020-11-03 10:00,-0.58
2020-11-03 10:30,1.42
2020-11-03 11:00,2.93
2020-11-03 11:30,2.55
2020-11-03 12:00,2.78
2020-11-03 12:30,1.33
2020-11-03 13:00,2.37
2020-11-03 13:30,1.03
2020-11-03 13:30,-0.4
2020-11-03 14:00,-0.55
2020-11-04 15:30,-0.27
2020-11-04 16:00,1.25
2020-11-04 15:30,0.42
2020-11-04 16:00,0.09
2020-11-04 16:30,-0.46
2020-11-04 16:30,-4.22
2020-11-04 17:00,-3.48
2020-11-04 17:30,-2.05
2020-11-04 18:00,0.83
2020-11-04 18:30,2.12
2020-11-04 19:00,4.58
2020-11-04 19:30,1.98
2020-11-04 20:00,1.44
2020-11-04 20:30,1.92
2020-11-04 21:00,7.69
2020-11-04 21:30,4.65
2020-11-04 22:00,1.53
2020-11-05 13:30,0.68
2020-11-05 14:00,6.25
