Datetime,Ice_Temp
2020-10-23 15:30,11.864
2020-10-23 16:00,11.11
2020-10-23 16:30,10.901
2020-10-23 17:00,10.436
2020-10-23 17:30,10.052
2020-10-23 18:00,9.991
2020-10-23 18:30,9.863
2020-10-23 19:00,9.749
2020-10-23 19:30,9.453
2020-10-23 20:00,9.304
2020-10-23 20:30,9.062
2020-10-23 21:00,8.746
2020-10-23 21:30,8.389
2020-10-23 22:00,8.173
2020-10-23 22:30,7.931
2020-10-23 23:00,7.534
2020-10-23 23:30,7.494
2020-10-24 00:00,7.218
2020-10-24 00:30,6.706
2020-10-24 01:00,6.72
2020-10-24 01:30,6.848
2020-10-24 02:00,6.8
2020-10-24 02:30,6.316
2020-10-24 03:00,6.013
2020-10-24 03:30,5.933
2020-10-24 04:00,5.529
2020-10-24 04:30,5.22
2020-10-24 05:00,2.806
2020-10-24 05:30,2.147
2020-10-24 06:00,2.026
2020-10-24 06:30,2.463
2020-10-24 07:00,3.068
2020-10-24 07:30,8.066
2020-10-24 08:00,10.449
2020-10-24 08:30,11.992
2020-10-24 09:00,14.129
2020-10-24 09:30,15.013
2020-10-24 10:00,10.126
2020-10-24 10:30,10.463
2020-10-24 11:00,11.143
2020-10-24 11:30,12.114
2020-10-24 12:00,12.073
2020-10-24 12:30,13.313
2020-10-24 13:00,17.408
2020-10-24 13:30,17.975
2020-10-24 14:00,16.598
2020-10-24 14:30,12.815
2020-10-24 15:00,12.376
2020-10-24 15:30,13.873
2020-10-24 16:00,11.831
2020-10-24 16:30,10.699
2020-10-24 17:00,10.355
2020-10-24 17:30,9.843
2020-10-24 18:00,9.85
2020-10-24 18:30,9.385
2020-10-24 19:00,9.331
2020-10-24 19:30,9.21
2020-10-24 20:00,9.049
2020-10-24 20:30,8.887
2020-10-24 21:00,8.618
2020-10-24 21:30,8.308
2020-10-24 22:00,7.931
2020-10-24 22:30,7.016
2020-10-24 23:00,6.666
2020-10-24 23:30,6.477
2020-10-25 00:00,6.06
2020-10-25 00:30,5.953
2020-10-25 01:00,6.0
2020-10-25 01:30,5.388
2020-10-25 02:00,5.045
2020-10-25 02:30,3.579
2020-10-25 03:00,3.276
2020-10-25 03:30,3.512
2020-10-25 04:00,4.197
2020-10-25 04:30,2.745
2020-10-25 05:00,4.103
2020-10-25 05:30,2.913
2020-10-25 06:00,3.048
2020-10-25 06:30,7.891
2020-10-25 07:00,12.788
2020-10-25 07:30,10.786
2020-10-25 08:00,14.028
2020-10-25 08:30,14.075
2020-10-25 09:00,13.644
2020-10-25 09:30,12.855
2020-10-25 10:00,10.766
2020-10-25 10:30,13.206
2020-10-25 11:00,13.651
2020-10-25 11:30,13.286
2020-10-25 12:00,12.7
2020-10-25 12:30,17.989
2020-10-25 13:00,12.215
2020-10-25 13:30,12.235
2020-10-25 14:00,11.851
2020-10-25 13:30,4.009
2020-10-25 14:00,7.971
2020-10-25 14:30,9.439
2020-10-25 15:00,6.491
2020-10-25 15:30,8.914
2020-10-25 16:00,7.366
2020-10-25 16:30,9.102
2020-10-25 17:00,6.329
2020-10-25 17:30,9.183
2020-10-25 18:00,9.257
2020-10-25 18:30,7.588
2020-10-25 19:00,10.052
2020-10-25 19:30,9.722
2020-10-25 20:00,13.233
2020-10-25 20:30,10.059
2020-10-25 21:00,15.215
2020-10-25 21:30,11.548
2020-10-25 22:00,12.99
2020-10-25 21:30,7.339
2020-10-25 22:00,6.329
2020-10-25 22:30,5.966
2020-10-25 23:00,5.832
2020-10-25 23:30,5.677
2020-10-26 00:00,5.294
2020-10-26 00:30,4.325
2020-10-26 01:00,3.982
2020-10-26 01:30,4.46
2020-10-26 02:00,4.224
2020-10-26 02:30,3.283
2020-10-26 03:00,3.451
2020-10-26 02:30,5.22
2020-10-26 03:00,6.861
2020-10-26 03:30,11.029
2020-10-26 04:00,10.584
2020-10-26 04:30,10.968
2020-10-26 05:00,11.676
2020-10-26 05:30,8.321
2020-10-26 06:00,7.938
2020-10-26 06:30,10.2
2020-10-26 07:00,8.907
2020-10-26 07:30,11.433
2020-10-26 08:00,12.444
2020-10-26 08:30,14.925
2020-10-26 09:00,15.35
2020-10-26 09:30,16.49
2020-10-26 10:00,15.269
2020-10-26 10:30,15.755
2020-10-26 11:00,15.222
2020-10-26 11:30,14.939
2020-10-26 11:30,9.924
2020-10-26 12:00,9.197
2020-10-26 12:30,8.093
2020-10-26 13:00,7.958
2020-10-26 13:30,7.184
2020-10-26 14:00,7.164
2020-10-26 14:30,7.056
2020-10-26 15:00,6.255
2020-10-26 15:30,6.087
2020-10-26 16:00,6.7
2020-10-26 16:30,4.971
2020-10-26 17:00,6.074
2020-10-26 16:30,5.408
2020-10-26 17:00,9.702
2020-10-26 17:30,9.109
2020-10-26 18:00,12.538
2020-10-26 18:30,8.887
2020-10-26 19:00,11.292
2020-10-26 19:30,9.628
2020-10-26 20:00,10.524
2020-10-26 20:30,11.622
2020-10-26 21:00,12.882
2020-10-26 21:30,14.419
2020-10-26 22:00,15.134
2020-10-26 22:30,16.369
2020-10-26 23:00,16.214
2020-10-26 23:30,16.47
2020-10-28 15:00,14.79
2020-10-28 15:30,14.392
2020-10-28 16:00,14.5
2020-10-28 16:30,14.305
2020-10-28 17:00,11.696
2020-10-28 17:30,11.258
2020-10-28 18:00,11.17
2020-10-28 18:30,10.86
2020-10-28 19:00,10.557
2020-10-28 19:30,10.261
2020-10-28 20:00,10.14
2020-10-28 20:30,10.086
2020-10-28 21:00,9.628
2020-10-28 21:30,9.385
2020-10-28 22:00,9.177
2020-10-28 22:30,8.638
2020-10-28 23:00,8.564
2020-10-28 23:30,8.072
2020-10-29 00:00,8.072
2020-10-29 00:30,7.897
2020-10-29 01:00,7.702
2020-10-29 01:30,7.312
2020-10-29 02:00,7.002
2020-10-29 02:30,7.056
2020-10-29 03:00,6.659
2020-10-29 03:30,6.323
2020-10-29 04:00,6.269
2020-10-29 04:30,5.993
2020-10-29 05:00,6.262
2020-10-29 05:30,5.798
2020-10-29 05:30,7.904
2020-10-29 06:00,7.09
2020-10-29 06:30,10.045
2020-10-29 07:00,9.985
2020-10-29 07:30,12.026
2020-10-29 08:00,13.051
2020-10-29 08:30,9.318
2020-10-29 09:00,12.451
2020-10-29 09:30,11.494
2020-10-29 10:00,12.262
2020-10-29 12:30,12.235
2020-10-29 13:00,14.176
2020-10-29 13:30,15.559
2020-10-29 14:00,16.726
2020-10-29 14:30,13.934
2020-10-29 15:00,11.305
2020-10-29 15:30,13.698
2020-10-29 16:00,12.875
2020-10-29 16:30,12.585
2020-10-29 17:00,9.863
2020-10-29 17:30,9.102
2020-10-29 18:00,8.773
2020-10-29 18:30,8.221
2020-10-29 19:00,7.857
2020-10-29 19:30,7.554
2020-10-29 20:00,7.588
2020-10-29 20:30,6.969
2020-10-29 21:00,6.74
2020-10-29 21:30,6.437
2020-10-29 22:00,6.081
2020-10-29 22:30,5.966
2020-10-29 23:00,5.959
2020-10-29 23:30,5.401
2020-10-30 00:00,5.28
2020-10-30 00:30,5.233
2020-10-30 01:00,4.903
2020-10-30 01:30,4.843
2020-10-30 02:00,4.305
2020-10-30 02:30,4.379
2020-10-30 03:00,2.557
2020-10-30 03:30,1.193
2020-10-30 04:00,1.852
2020-10-30 04:30,1.173
2020-10-30 05:00,1.046
2020-10-30 05:30,0.569
2020-10-30 06:00,1.388
2020-10-30 06:30,-0.064
2020-10-30 07:00,0.898
2020-10-30 07:30,4.043
2020-10-30 08:00,7.924
2020-10-30 08:30,8.672
2020-10-30 09:00,10.355
2020-10-30 09:30,10.651
2020-10-30 10:00,8.483
2020-10-30 10:30,9.405
2020-10-30 11:00,9.931
2020-10-30 11:30,8.88
2020-10-30 12:00,11.238
2020-10-30 12:30,11.352
2020-10-30 13:00,13.914
2020-10-30 13:30,11.703
2020-10-30 14:00,13.86
2020-10-30 14:30,12.417
2020-10-30 15:00,11.891
2020-10-30 15:30,11.871
2020-10-30 16:00,11.595
2020-10-30 16:30,10.059
2020-10-30 17:00,8.315
2020-10-30 17:30,7.897
2020-10-30 18:00,7.312
2020-10-30 18:30,6.935
2020-10-30 19:00,6.632
2020-10-30 19:30,6.363
2020-10-30 20:00,6.141
2020-10-30 20:30,6.054
2020-10-30 21:00,5.912
2020-10-30 21:30,5.939
2020-10-30 22:00,5.852
2020-10-30 22:30,5.717
2020-10-30 23:00,5.657
2020-10-30 23:30,5.502
2020-10-31 00:00,5.314
2020-10-31 00:30,4.668
2020-10-31 01:00,4.292
2020-10-31 01:30,4.238
2020-10-31 02:00,3.902
2020-10-31 02:30,3.572
2020-10-31 03:00,3.35
2020-10-31 03:30,2.806
2020-10-31 04:00,2.719
2020-10-31 04:30,2.638
2020-10-31 05:00,2.127
2020-10-31 05:30,2.006
2020-10-31 06:00,1.066
2020-10-31 06:30,1.395
2020-10-31 07:00,1.778
2020-10-31 07:30,4.366
2020-10-31 08:00,3.216
2020-10-31 08:30,4.204
2020-10-31 09:00,8.584
2020-10-31 09:30,7.245
2020-10-31 10:00,8.254
2020-10-31 10:30,7.924
2020-10-31 11:00,9.52
2020-10-31 11:30,9.008
2020-10-31 12:00,9.21
2020-10-31 12:30,10.018
2020-10-31 13:00,11.743
2020-10-31 13:30,15.66
2020-10-31 14:00,10.591
2020-10-31 14:30,13.367
2020-10-31 15:00,9.897
2020-10-31 15:30,8.954
2020-10-31 16:00,9.136
2020-10-31 16:30,8.422
2020-10-31 17:00,8.18
2020-10-31 17:30,7.123
2020-10-31 18:00,7.258
2020-10-31 18:30,7.211
2020-10-31 19:00,6.955
2020-10-31 19:30,6.76
2020-10-31 20:00,6.626
2020-10-31 20:30,6.511
2020-10-31 21:00,6.175
2020-10-31 21:30,5.596
2020-10-31 22:00,5.623
2020-10-31 22:30,5.139
2020-10-31 23:00,3.599
2020-10-31 23:30,4.056
2020-11-01 00:00,3.122
2020-11-01 00:30,2.651
2020-11-01 01:00,3.411
2020-11-01 01:30,2.302
2020-11-01 02:00,2.456
2020-11-01 02:30,1.892
2020-11-01 03:00,1.301
2020-11-01 03:30,0.75
2020-11-01 04:00,1.267
2020-11-01 04:30,0.387
2020-11-01 05:00,-0.144
2020-11-01 05:30,-0.077
2020-11-01 06:00,-0.137
2020-11-01 06:30,0.152
2020-11-01 07:00,-0.48
2020-11-01 07:30,2.658
2020-11-01 08:00,9.392
2020-11-01 08:30,8.672
2020-11-01 09:00,8.786
2020-11-01 09:30,8.12
2020-11-01 10:00,7.231
2020-11-01 10:30,6.74
2020-11-01 11:00,8.497
2020-11-01 11:30,8.429
2020-11-01 12:00,8.975
2020-11-01 12:30,10.315
2020-11-01 13:00,14.001
2020-11-01 13:30,13.145
2020-11-01 14:00,13.961
2020-11-01 14:30,10.443
2020-11-01 15:00,10.678
2020-11-01 15:30,10.449
2020-11-01 16:00,9.271
2020-11-01 16:30,9.264
2020-11-01 17:00,8.826
2020-11-01 17:30,8.396
2020-11-01 18:00,8.247
2020-11-01 18:30,7.945
2020-11-01 19:00,7.48
2020-11-01 19:30,7.473
2020-11-01 20:00,7.224
2020-11-01 20:30,6.989
2020-11-01 21:00,6.72
2020-11-01 21:30,6.518
2020-11-01 22:00,6.309
2020-11-01 22:30,5.146
2020-11-01 23:00,5.246
2020-11-01 23:30,4.856
2020-11-02 00:00,5.186
2020-11-02 00:30,4.359
2020-11-02 01:00,4.379
2020-11-02 01:30,3.976
2020-11-02 02:00,2.934
2020-11-02 02:30,3.223
2020-11-02 03:00,4.608
2020-11-02 03:30,7.857
2020-11-02 04:00,8.618
2020-11-02 04:30,11.568
2020-11-02 05:00,9.116
2020-11-02 05:30,6.975
2020-11-02 06:00,9.311
2020-11-02 06:30,7.971
2020-11-02 07:00,10.483
2020-11-02 07:30,9.722
2020-11-02 08:00,13.428
2020-11-02 08:30,11.777
2020-11-02 09:00,12.013
2020-11-02 09:30,10.308
2020-11-02 10:00,11.184
2020-11-02 10:30,10.315
2020-11-02 11:00,10.995
2020-11-02 11:30,8.207
2020-11-02 12:00,7.716
2020-11-02 12:30,7.171
2020-11-02 13:00,6.881
2020-11-02 13:30,6.74
2020-11-02 14:00,7.023
2020-11-02 14:30,6.679
2020-11-02 15:00,4.917
2020-11-02 15:30,4.816
2020-11-02 16:00,4.587
2020-11-02 16:30,4.735
2020-11-02 17:00,5.468
2020-11-02 17:30,5.67
2020-11-02 18:00,3.935
2020-11-02 18:30,3.041
2020-11-02 19:00,2.45
2020-11-02 19:30,1.281
2020-11-02 20:30,5.758
2020-11-02 21:00,7.224
2020-11-02 21:30,10.564
2020-11-02 22:00,11.824
2020-11-02 22:30,7.931
2020-11-02 23:00,7.265
2020-11-02 23:30,8.51
2020-11-03 00:00,8.14
2020-11-03 00:30,8.988
2020-11-03 01:00,8.847
2020-11-03 01:30,8.247
2020-11-03 02:00,8.47
2020-11-03 02:30,9.466
2020-11-03 03:00,11.278
2020-11-03 03:30,9.23
2020-11-03 04:00,9.985
2020-11-03 04:30,10.557
2020-11-03 05:00,11.312
2020-11-03 05:30,8.207
2020-11-03 06:00,8.093
2020-11-03 06:30,7.756
2020-11-03 07:00,7.285
2020-11-03 07:30,6.686
2020-11-03 08:00,5.717
2020-11-03 08:30,6.202
2020-11-03 09:00,4.776
2020-11-03 08:30,5.468
2020-11-03 09:00,6.612
2020-11-03 09:30,8.55
2020-11-03 10:00,6.464
2020-11-03 10:30,8.773
2020-11-03 11:00,9.102
2020-11-03 11:30,9.055
2020-11-03 12:00,9.648
2020-11-03 12:30,9.392
2020-11-03 13:00,10.18
2020-11-03 13:30,7.87
2020-11-03 13:30,6.229
2020-11-03 14:00,6.383
2020-11-04 15:30,6.558
2020-11-04 16:00,8.517
2020-11-04 15:30,7.117
2020-11-04 16:00,6.854
2020-11-04 16:30,6.303
2020-11-04 16:30,2.08
2020-11-04 17:00,3.041
2020-11-04 17:30,4.076
2020-11-04 18:00,10.51
2020-11-04 18:30,10.887
2020-11-04 19:00,5.307
2020-11-04 19:30,8.456
2020-11-04 20:00,6.336
2020-11-04 20:30,6.599
2020-11-04 21:00,7.642
2020-11-04 21:30,10.793
2020-11-04 22:00,10.146
2020-11-05 13:30,8.618
2020-11-05 14:00,11.527
