Datetime,Wind_Direction,Wind_SpeedAvg,Wind_SpeedMax,Temp,Humidity,Pressure
20-11-10 Nov:11,0.0,0.0,0.0,12.78,18.0,672.5
20-11-10 Nov:11,0.0,0.0,0.0,16.11,15.0,672.4
